Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
12575.493964604426,9.897265856521242,12575.493964604426,751.4389258745271,33707235495.67694,9.897265856521242,694.9028968828585,48596595.89238871,758598246.8318291,704463577620.1368,0.0
12624.625151679073,7.78714884180129,12624.625151679073,771.0105386378306,33783854432.437622,7.78714884180129,674.2817872385251,45133587.24941731,701161072.5413883,706161267783.509,0.0
12625.267775320965,10.573188258773943,12625.267775320965,700.8397047094192,33791730337.929,10.573188258773943,737.7559108346152,56089202.64628972,883380878.816374,706301123208.7341,0.0
12617.144185243924,11.766023917080707,12617.144185243924,724.4488351657809,33757427976.085545,11.766023917080707,709.38202796743,53502994.89445716,842253107.0188233,705589535764.073,0.0
12526.3344653539,11.550519220588296,12526.3344653539,722.4800115222698,33674436828.357887,11.550519220588296,713.4846347667306,52713635.42418723,827113777.5948856,703692916804.7158,0.0
12515.778532555796,10.684580863775196,12515.778532555796,740.3194330424985,33696528503.04153,10.684580863775196,705.1560481644057,50457413.41825763,789118487.8213514,704161509218.7551,0.0
12584.873249724926,9.135461844905285,12584.873249724926,758.6488957358488,33771439678.05906,9.135461844905285,690.2823312790049,47505953.5074124,740220515.30028,705872696357.7295,0.0
12584.790128887611,7.045434867853011,12584.790128887611,779.1680724524797,33704640084.60412,7.045434867853011,666.7123331126809,43925413.67345619,681102567.3472314,704406031354.5947,0.0
12594.066255262294,4.1536892481993855,12594.066255262294,795.8620662269872,33688359127.134624,4.1536892481993855,645.6564441038398,41290316.86534704,638473262.9968415,704059390693.3611,0.0
12600.467526422612,1.0312282713218215,12600.467526422612,807.3405848496216,33688418647.982197,1.0312282713218215,632.9848098063087,40438212.53491491,626210106.4582459,704065332063.9609,0.0
12610.670567457411,-2.162623351209295,12610.670567457411,808.4925605997374,33773130262.46947,-2.162623351209295,631.8510919924869,41361658.270474985,643608569.2622327,705918507369.5316,0.0
12616.82061520419,-5.345099633624855,12616.82061520419,795.95729494115,33724239504.785416,-5.345099633624855,639.3806964009668,43572067.56432665,681736017.8169813,704826839026.6191,0.0
12642.90514358434,-8.171533950865195,12642.90514358434,778.2011028480161,33760443021.402557,-8.171533950865195,657.3190155894123,46955131.8751829,737655817.1611103,705622634689.1234,0.0
12643.090513250807,-10.349534503285874,12643.090513250807,759.3106267116985,33772777927.106834,-10.349534503285874,682.5916108539662,50877504.30822439,801982075.9118284,705856254838.362,0.0
13023.698457279545,-5.5356944278170275,13023.698457279545,1319.3839637418412,34190933482.051594,-5.5356944278170275,671.4997265232777,49096258.5504175,773080030.9790657,715724070771.7124,0.0
14079.593427556156,8.469604262574595,14079.593427556156,829.1579311332081,34993022537.250084,8.469604262574595,698.86671224248,52278129.772998534,825271486.3420781,735186508735.5176,0.0
14069.780587989371,10.586416422529354,14069.780587989371,808.2494078148069,34928477814.09284,10.586416422529354,724.2928701525154,56450479.16963263,893982792.9035672,733708599880.4746,0.0
14066.65381248936,12.045119295608764,14066.65381248936,789.5818312387742,34900898801.726,12.045119295608764,746.9621790054186,59606909.54514473,945092531.9961089,733116616491.5452,0.0
14076.523833617677,12.643817886056535,14076.523833617677,771.0452083226842,34887603123.527405,12.643817886056535,758.5009204049258,60429434.16594974,956621588.0405543,732811161400.739,0.0
14061.214304318244,12.481679038386996,14061.214304318244,767.9001345861751,34833603961.58576,12.481679038386996,759.9758845975585,59342017.809482425,936406649.6748875,731600144113.4141,0.0
14068.15215794999,11.510132478707025,14068.15215794999,778.1814461300073,34817230611.65875,11.510132478707025,752.7588925958419,57020844.63176233,896903342.8432521,731240058834.6064,0.0
14061.723541086885,10.174189872698289,14061.723541086885,798.3592610827441,34782620473.766396,10.174189872698289,736.4777792922807,53612350.009227514,840052088.2410885,730460632044.2445,0.0
14034.217349193972,7.864081438038795,14034.217349193972,821.8138257185147,34769304616.40677,7.864081438038795,713.4136044614222,49836594.24730443,777609139.8635223,730198818138.217,0.0
14033.638252499297,5.185272686943234,14033.638252499297,842.1308162789165,34743889390.92453,5.185272686943234,692.1857175628643,46853451.36645451,728894535.8012679,729631706037.7849,0.0
14069.200152349633,2.088325064536492,14069.200152349633,856.583056348783,34779392301.205635,2.088325064536492,675.2268963342145,45120209.27729893,701659166.0927459,730409156063.265,0.0
14090.622914970036,-1.053898059091662,14090.622914970036,859.6489222621956,34817727496.74432,-1.053898059091662,668.7942217986697,45227590.05046947,705509569.687783,731280532753.5417,0.0
14097.611407619803,-4.003481091516403,14097.611407619803,858.5320772872872,34810928040.016754,-4.003481091516403,674.7691398114509,47250447.35010464,741059102.7343005,731096247537.6008,0.0
14123.585668790012,-6.971438439405342,14123.585668790012,844.5637708608407,34842773906.90087,-6.971438439405342,687.8834421613283,50253547.12725446,791839210.1704682,731815139524.8052,0.0
14142.403213407712,-9.492129432329355,14142.403213407712,821.2618243700082,34855116817.657364,-9.492129432329355,706.7591942270171,53580519.46315605,846560782.472311,732077187950.0522,0.0
14150.697447024548,-11.474624719902357,14150.697447024548,797.2577066027515,34864314972.377716,-11.474624719902357,727.1092458069566,56737600.102408916,898153501.3748472,732292150413.7837,0.0
14164.963881355276,-12.771203286350282,14164.963881355276,782.1928945540972,34904479447.282455,-12.771203286350282,748.9682094868715,59567845.13925661,943763933.6321877,733205499927.7,0.0
14181.179947162846,-13.373558965887444,14181.179947162846,774.1899261743451,34921902031.5543,-13.373558965887444,764.1796441034536,61114778.99377896,967677175.1317881,733600715775.283,0.0
22701.527665504444,-218.674703794499,22701.527665504444,20651.853554099474,62723872495.06908,-218.674703794499,2658.996452715359,334190967.1709263,6431724619.6262245,1370291095727.5186,0.0
47248.08412582701,1.8435454996615037,47248.08412582701,79.09695870732176,144091441089.18817,1.8435454996615037,78.52007940574136,452883.26071494113,4748123.2180087175,3234052609906.9688,0.0
47314.82834475995,-1.0260497510539948,47314.82834475995,93.84647874063674,144304886046.8248,-1.0260497510539948,69.96417875028298,346580.7357750333,3554334.5192335965,3239118574133.9863,0.0
47416.2253276306,1.0133519252638423,47416.2253276306,101.25126233162416,144847364924.97342,1.0133519252638423,78.17871983381167,461856.06353522267,4873823.233020936,3252056359755.675,0.0
47553.74071206969,-0.28821242597661556,47553.74071206969,129.13138313645504,145741973157.004,-0.28821242597661556,68.2272353907643,326840.1980964476,3342780.035371466,3273475893889.485,0.0
47643.52210634704,0.15167497300414629,47643.52210634704,99.17880061031423,146390436756.03265,0.15167497300414629,66.83592129608402,320188.23257964157,3276122.5378033337,3289006204959.205,0.0
47601.4694744107,1.9321691898942817,47601.4694744107,95.6119354838822,146047615947.60748,1.9321691898942817,77.46566588818528,427256.87703893275,4458971.68432569,3280865009410.971,0.0
47528.22958806483,1.4309262970589334,47528.22958806483,101.35591224993775,145388374881.84213,1.4309262970589334,77.12037884090043,446506.728232958,4693462.273181444,3265203020383.2266,0.0
47410.21305155681,1.3264587150656633,47410.21305155681,123.74091757509319,144520671943.7561,1.3264587150656633,73.12361789258546,369807.2670821503,3808807.719552988,3244514638077.581,0.0
47282.832641093904,-1.8724795458899655,47282.832641093904,121.62431262970297,143485161674.6183,-1.8724795458899655,65.83266435343161,319896.9132416009,3298572.1429769564,3219853757778.34,0.0
47177.9456954153,0.8875355134341203,47177.9456954153,117.93737884269675,142595379911.9072,0.8875355134341203,73.3585928354099,404548.5359569109,4226423.636401296,3198710125943.7227,0.0
47061.00467596686,0.5925920074605306,47061.00467596686,119.01192185569445,141656263297.89966,0.5925920074605306,67.27467308349127,339682.11329155485,3504377.920910054,3176320715201.078,0.0
47034.88318813619,2.0688614315019986,47034.88318813619,109.39199384357153,141167672354.1148,2.0688614315019986,57.823857594874895,227796.9726473486,2301813.718146025,3164663183957.5547,0.0
47035.442752018505,-0.8802083325232715,47035.442752018505,85.88772660930005,140927833229.71765,-0.8802083325232715,70.15582301358106,375024.2389499828,3923108.767975133,3158913158191.3525,0.0
47070.91592154638,0.7636574098902366,47070.91592154638,93.6015249654984,140897266652.6688,0.7636574098902366,69.79859946402968,338960.6780989256,3482152.3443088783,3158164256365.9424,0.0
47110.541356246176,-0.08456454441331562,47110.541356246176,79.81870842382367,140944826509.42743,-0.08456454441331562,75.05094415389372,402523.7011289198,4162249.4058152363,3159243007211.46,0.0
47128.3954471327,1.7502626269887376,47128.3954471327,84.4385710804967,140932059286.63074,1.7502626269887376,73.63428435940648,407498.96335600934,4258078.468730034,3158956210433.9863,0.0
47190.05278405562,1.398118579340276,47190.05278405562,83.94382144418702,141079985364.5569,1.398118579340276,74.20351354048395,412346.85003428924,4310004.222693367,3162396664332.8984,0.0
45875.157212444814,-30.15953916068866,45875.157212444814,2503.8688869325315,139918360989.46527,-30.15953916068866,268.4299340445551,6152301.01627408,101033492.10213615,3132880954920.6553,0.0
42251.948108584766,0.2970785717125943,42251.948108584766,89.5788251864576,136656228990.73178,0.2970785717125943,62.1993322052798,268603.81470372074,2692539.1736197034,3050400227576.2983,0.0
42359.798162865496,-0.7832894112689035,42359.798162865496,95.36726424753311,136945412737.63043,-0.7832894112689035,61.053852829317776,272453.8635598799,2771788.6005141297,3057371647402.582,0.0
42432.178877393264,-0.11649264865554282,42432.178877393264,103.12982744024035,137043984861.47302,-0.11649264865554282,53.97920311767828,233602.76783713908,2376905.8287312197,3059715574854.8096,0.0
42435.473188450625,-1.0574617919359075,42435.473188450625,106.1068350369404,136636708890.30455,-1.0574617919359075,63.0352746005376,271013.5794614315,2725719.9648214094,3050081963874.8965,0.0
42454.4125534512,0.06833472837296786,42454.4125534512,82.75250385539829,136382518313.04071,0.06833472837296786,66.59413249290354,304630.1183194234,3072279.086624057,3044061126041.327,0.0
42464.6275350801,-0.6298503508776958,42464.6275350801,86.12611739769386,136178121102.42754,-0.6298503508776958,58.791278579023555,244995.49400332227,2451294.980834379,3039290970210.1533,0.0
42520.59196733586,-0.7785327199020146,42520.59196733586,89.25462196082538,136098111409.29102,-0.7785327199020146,72.51696004835091,372813.4615234533,3847708.2446105247,3037404524392.4346,0.0
42559.55494900525,-1.830965025803152,42559.55494900525,85.76125663920917,135957146409.80768,-1.830965025803152,64.25006681064389,284692.2252649249,2872362.1094751284,3034062545416.4,0.0
42615.42203606602,1.6707832651711254,42615.42203606602,80.3315427617742,135881718210.57062,1.6707832651711254,68.14725213732933,322952.14039537514,3283730.2049032045,3032305223353.4883,0.0
42688.84733718225,-0.24807505871097552,42688.84733718225,97.26171551881535,136078026273.44829,-0.24807505871097552,69.6342231846024,363457.6033811214,3759285.051329279,3037028734081.3027,0.0
42759.63219030843,1.05461541681967,42759.63219030843,79.67513192602851,136164156578.533,1.05461541681967,69.74712505793549,361977.98496331833,3743700.5801659934,3039166479316.955,0.0
42786.66206025939,0.008396886042608014,42786.66206025939,80.35169934700181,136138367718.0122,0.008396886042608014,59.784788306869714,256557.20749809296,2578421.6294277525,3038639336725.768,0.0
42825.55125103133,-1.7565775352530735,42825.55125103133,83.76322476661943,136109162657.84961,-1.7565775352530735,59.58309040956468,266877.6670113094,2732166.521041995,3038061567029.229,0.0
42869.21751791056,0.6922303865232554,42869.21751791056,80.21031884335657,136146668011.1313,0.6922303865232554,63.83129319489367,305126.4351526954,3123876.061810758,3039076665444.504,0.0
42902.22698733212,-1.454832817148089,42902.22698733212,78.9378036522277,136152858273.32214,-1.454832817148089,64.11181917318254,324584.1176641041,3373246.533160137,3039344434059.676,0.0
42981.143943814124,2.3161684483686624,42981.143943814124,71.58637602023649,136321149008.48297,2.3161684483686624,75.14205279542202,441884.88981256867,4641812.908222644,3043363085159.4575,0.0
43037.257808310766,-0.883962864547197,43037.257808310766,69.24419268195494,136426717111.84822,-0.883962864547197,77.69734084767077,456478.0051302335,4792625.893026421,3045931321731.259,0.0
44906.88580954718,-39.633316537470016,44906.88580954718,3707.9610535907686,136897082985.64122,-39.633316537470016,419.1951061565957,14435720.156008152,251630302.0088014,3058873774970.215,0.0
49494.185140771835,0.310847135405407,49494.185140771835,39.935348801344944,137820332068.7431,0.310847135405407,26.943492031268576,50652.133708639594,421217.9061017353,3085122744625.9263,0.0
49465.90167628409,-0.24787135331651533,49465.90167628409,37.83042605718945,137666883476.6314,-0.24787135331651533,26.12365585446092,47206.66646161185,390820.58591474185,3081509581065.7627,0.0
49478.32326912027,-0.5608725436024696,49478.32326912027,44.501914689349775,137667015916.29645,-0.5608725436024696,25.071184655201762,44525.47956296781,366766.12154283794,3081484387041.462,0.0
49462.70704431418,0.6572482136547404,49462.70704431418,38.39863489226593,137556293875.08368,0.6572482136547404,26.075782416538758,46651.44921103383,383830.41161520046,3078866686003.4834,0.0
49475.80065444206,1.0471890762647744,49475.80065444206,43.17653397403994,137559736240.88696,1.0471890762647744,26.017204529270952,49132.502241797294,410230.60437239613,3078911523161.913,0.0
49467.55578820447,0.25403983620558385,49467.55578820447,38.94914436528224,137481369500.34372,0.25403983620558385,26.22259611773402,48382.8542380452,402013.8490221079,3077067804076.1357,0.0
49425.80876993997,-0.36872897729429677,49425.80876993997,43.99834137891769,137257800045.14108,-0.36872897729429677,26.41429645397126,50639.05791314482,423914.93550590245,3071854374316.749,0.0
49400.74888138486,0.9818578652221011,49400.74888138486,36.07662654015809,137121587136.75783,0.9818578652221011,27.37632748528989,52440.85699666476,438844.95213872334,3068687366490.756,0.0
49389.17409801198,1.0186212359935545,49389.17409801198,43.02365422060832,137022357177.05061,1.0186212359935545,28.135205751718097,57590.70457808219,487437.47587007016,3066394444296.2983,0.0
49371.27977776762,0.7513215378597151,49371.27977776762,35.81482208063745,136879668050.37308,0.7513215378597151,28.692448592223943,56741.200615551774,474654.20052968035,3063046163579.855,0.0
49365.468702928265,1.201516694145702,49365.468702928265,35.207012344442695,136831105261.73032,1.201516694145702,28.80096150374534,59332.17303971239,501076.5173987958,3061872419167.277,0.0
49352.13460471165,0.2691901535383427,49352.13460471165,38.06588464690684,136778507885.95944,0.2691901535383427,26.775552330986596,48751.47098996381,405743.8963596539,3060632349285.4766,0.0
49336.59221440374,0.04481789354274505,49336.59221440374,39.505397245378255,136715499881.56311,0.04481789354274505,25.324576207979273,44192.46664143464,362774.9013900122,3059184578441.8916,0.0
49350.5137876088,0.12744042293709396,49350.5137876088,41.322285635595456,136811520588.13937,0.12744042293709396,25.599203939460864,47133.66511833373,392556.2098594073,3061510476254.934,0.0
49368.300406176284,0.3160799697648966,49368.300406176284,45.02402040884054,136961152004.4021,0.3160799697648966,25.285503762039674,44564.163013961224,365319.0645684552,3065132117018.7573,0.0
49386.47123888932,1.6855269918749247,49386.47123888932,37.208051992634324,137104226494.12764,1.6855269918749247,27.107518910685755,52085.09160207501,434596.7048181907,3068590169265.969,0.0
49398.366743232866,0.3254443711365974,49398.366743232866,38.75882334372274,137185693387.78456,0.3254443711365974,27.558116407340698,55367.17188007449,464867.4293464392,3070570596759.4995,0.0
49310.560318075986,-4.393960307851771,49310.560318075986,1635.039588063998,139654693780.34677,-4.393960307851771,170.95742235696275,1494270.498985914,21287534.695005693,3129234501825.422,0.0
49157.64725942383,0.02161929826612971,49157.64725942383,113.08975260804937,145956382566.9408,0.02161929826612971,66.70209276573942,324337.74771676894,3326326.0671459707,3278894453435.3066,0.0
49208.37640568343,0.35639924381192223,49208.37640568343,96.72086317198472,146246137917.4333,0.35639924381192223,66.35215089797005,323716.2579059329,3320822.5006093495,3285786288002.757,0.0
49292.99705246245,0.918233301632811,49292.99705246245,89.57211014479984,146647835527.1466,0.918233301632811,77.56379661263604,475195.59713913273,5054293.865579607,3295294592823.2407,0.0
49310.66061608521,0.9771164835576601,49310.66061608521,90.44379230133683,146685832596.87527,0.9771164835576601,75.5337261440454,414746.3059134005,4320800.457267156,3296244737972.6304,0.0
49318.18197459147,-1.1310075786755829,49318.18197459147,87.82673571116352,146635586368.76306,-1.1310075786755829,78.31492229443526,467306.5020311952,4938278.197006572,3294984908772.73,0.0
49303.19191901701,1.2803576373578407,49303.19191901701,94.72443867756483,146378992881.37073,1.2803576373578407,79.60464443044734,463791.53074753186,4880305.166380809,3288769295748.324,0.0
49296.85690897977,-0.5567273755805244,49296.85690897977,96.6136271266698,146127031345.4364,-0.5567273755805244,70.74195779647539,360911.9740244702,3724968.724234773,3282735056971.7803,0.0
49315.909311823496,-0.42534465786749653,49315.909311823496,96.06858016721338,146037796289.49615,-0.42534465786749653,69.66573236635625,348369.72044797987,3582578.187036151,3280467796757.4014,0.0
49302.40178582568,-0.43821776438940896,49302.40178582568,101.38748617999204,145824191564.53265,-0.43821776438940896,68.87371812781981,342373.1605600319,3520823.651168789,3275332942015.1113,0.0
49315.729940921345,3.784291018922266,49315.729940921345,95.27491661205732,145699812846.95486,3.784291018922266,73.08223218663588,382512.36113686697,3979263.226956752,3272325676573.1143,0.0
49352.68031494702,-0.310130075698557,49352.68031494702,90.92826314431112,145709977811.39163,-0.310130075698557,73.85089665199037,422414.3476007996,4434414.060084736,3272403817309.633,0.0
49371.89142015952,1.157358335420609,49371.89142015952,86.3117732490631,145673508256.89758,1.157358335420609,77.56936249183181,442057.59478211973,4629072.354368744,3271468364444.8496,0.0
49410.219032858964,-1.6317910922839791,49410.219032858964,91.48842793834764,145693223665.81195,-1.6317910922839791,71.43642648281605,395888.46607019793,4157800.3334983597,3271825872663.04,0.0
49493.54836193308,0.7390118203004802,49493.54836193308,90.21729836653904,145883951228.13342,0.7390118203004802,70.5778895641514,379902.52706177253,3972533.5080926707,3276174655790.7773,0.0
49516.67406555757,0.8485400547397283,49516.67406555757,89.24219410084376,145852702168.27188,0.8485400547397283,70.75407873053702,381702.8075264792,3981295.840100659,3275397224570.9873,0.0
49529.90511988845,1.0636005293029773,49529.90511988845,87.05326345203699,145830279652.68445,1.0636005293029773,72.67355328082282,405704.4660071337,4250190.682193683,3274854639839.7695,0.0
49586.27430736384,1.2255706767423642,49586.27430736384,97.83020968738404,146137176296.12692,1.2255706767423642,74.12809684505916,420330.1436250443,4413970.059893289,3282168739014.963,0.0
47885.47464972291,37.50273258717573,47885.47464972291,2787.3512494036863,144757412396.9933,37.50273258717573,315.8246964113597,9311999.973312981,157836380.18576503,3247572081618.916,0.0
44011.93309424759,-0.17949208353404034,44011.93309424759,116.09350636157029,140161487123.74487,-0.17949208353404034,59.404078708011504,258000.2546826523,2631606.050082264,3135007301042.402,0.0
44248.13698785052,7.375956535399971,44248.13698785052,108.175231096456,140010648328.5854,7.375956535399971,64.15092458284349,298050.68165443547,3058255.702331324,3132238982938.6577,0.0
44395.418930343745,-4.74442369605741,44395.418930343745,96.63253542433688,139805096356.70688,-4.74442369605741,60.66760841645315,245143.5200135455,2436165.018720545,3128048331718.012,0.0
44528.207434288255,4.097893984919776,44528.207434288255,88.91214742742517,139770197419.07935,4.097893984919776,63.370830583691415,295763.98663951084,3023582.0627727825,3127632603106.9717,0.0
44661.50325409103,3.8315387010076885,44661.50325409103,94.20646188767114,139813736029.1329,3.8315387010076885,58.71850653432095,242587.03857210907,2437012.2505450533,3129015153758.897,0.0
44782.23898281667,-7.431460804032393,44782.23898281667,76.81197576522871,139885763446.25073,-7.431460804032393,60.64648539705811,290753.78810651717,3008747.3698589257,3131036407275.5566,0.0
44867.45536456252,3.1080303487305256,44867.45536456252,84.04676937002839,139870713235.14636,3.1080303487305256,55.66052133924317,213634.7996984268,2127823.5242557568,3131051262087.0117,0.0
44942.6007359716,5.824477662824897,44942.6007359716,83.11580200394113,139886207219.95444,5.824477662824897,63.0469882692215,282042.20566351677,2878246.7830875665,3131697519825.8745,0.0
45020.0323089209,5.785828952806529,45020.0323089209,85.76917513635966,139946262668.05405,5.785828952806529,57.714495414376415,252833.78015579388,2561631.6009344333,3133398849137.467,0.0
45104.68492530848,-2.767271874454994,45104.68492530848,81.30353238383502,139994785473.5199,-2.767271874454994,68.27767263147061,327203.04933694284,3344870.384617782,3134859711813.2803,0.0
45170.687533671764,3.1371366117956523,45170.687533671764,83.01852327251603,140088252810.7409,3.1371366117956523,54.299892029322095,209228.67584597014,2069262.0531951282,3137250517520.249,0.0
45249.399633628454,1.9126288753462255,45249.399633628454,68.3139327653411,140236479192.59622,1.9126288753462255,64.85644790766823,313297.72689160454,3213402.4001970105,3140915299611.6997,0.0
45329.54109986396,-1.102267856976787,45329.54109986396,88.7369529825516,140388101413.16266,-1.102267856976787,59.69080902483242,253212.49676666388,2546472.669252855,3144645760618.9004,0.0
45429.13414408697,1.4074173935524745,45429.13414408697,86.38696264451397,140615150310.6253,1.4074173935524745,59.78583886929643,241261.79870059696,2417446.9650973557,3150159645856.461,0.0
45503.23496410673,-0.29691481508867423,45503.23496410673,79.35448498605227,140747749219.56018,-0.29691481508867423,62.81821899490387,284919.38891628024,2979713.7515655984,3153472398757.9634,0.0
45591.18406816128,6.641464801871656,45591.18406816128,99.93215090104111,140987411491.91425,6.641464801871656,63.07968929480974,285273.437176393,2877790.533242509,3159232479692.402,0.0
45705.333089902895,0.6246758583731312,45705.333089902895,80.50486702057412,141422826183.29678,0.6246758583731312,63.31135753202284,294447.8477504375,3008158.4419736834,3169595233470.291,0.0
47107.7122933818,31.573277169548533,47107.7122933818,2360.827491815453,141995714976.66934,31.573277169548533,258.6054596802579,5359378.674540815,87138126.37633458,3183479349908.0767,0.0
49984.0856599065,-0.5526939472692218,49984.0856599065,45.62096285977037,142873982326.94235,-0.5526939472692218,25.23911979159395,47357.3946792761,394272.9192966211,3204637079109.73,0.0
50006.24242019713,0.22087929710577692,50006.24242019713,41.44714452292631,142902496177.72253,0.22087929710577692,25.12146158570291,48593.04595806628,408299.2384292983,3205344593316.7275,0.0
50110.28230733928,0.6081090120684892,50110.28230733928,70.52385231339655,143413947089.70465,0.6081090120684892,26.209439429401336,52004.223839509184,439678.463496934,3217514089479.086,0.0
50168.38461616719,0.6540812769234932,50168.38461616719,59.18318119277343,143904873346.79578,0.6540812769234932,26.265089058268615,52250.502273061335,441776.5626064455,3229217192627.5703,0.0
50257.242451519414,0.43649666889641864,50257.242451519414,93.2732867724429,144601931762.78024,0.43649666889641864,27.048205765730685,53783.1728862054,456035.2783565264,3245782779370.505,0.0
50298.04032815294,0.18842804979166403,50298.04032815294,67.75543614562324,144801800802.31802,0.18842804979166403,26.877281224162115,55363.32273928716,470825.1687215114,3250455100985.548,0.0
50194.45094196062,0.6482689782288837,50194.45094196062,82.37709964749686,143960422481.69214,0.6482689782288837,28.121699517835307,62530.74655683698,538556.9248192051,3230401174871.591,0.0
50095.04561295254,0.40874623380246056,50095.04561295254,53.901132078706986,143122165312.21652,0.40874623380246056,27.19679958825839,58733.96835193722,501176.5465766345,3210355832110.9907,0.0
50041.478595147266,0.7261496650502189,50041.478595147266,53.99662630341861,142630639461.64758,0.7261496650502189,28.501128978005422,63586.94955199882,546798.1406766856,3198563833829.2905,0.0
49974.72254838701,0.1269185864326002,49974.72254838701,51.59669864658001,142139031678.20206,0.1269185864326002,28.29730040021418,63092.74292497245,541448.6521806011,3186849188028.525,0.0
49920.63282849795,0.3952657268268624,49920.63282849795,45.46865171458246,141727878003.05115,0.3952657268268624,28.36219004014866,63837.214277673134,547474.0046515048,3177090784325.324,0.0
49899.81776009442,0.3563228718703527,49899.81776009442,42.62044318198605,141460146385.04034,0.3563228718703527,27.613669070726893,59749.14268637903,508043.4425491693,3170737201329.727,0.0
49873.82003953918,0.05498711952588753,49873.82003953918,45.19468698657276,141195693208.4842,0.05498711952588753,27.974249410268136,61316.4580358761,521898.76951134065,3164463781328.3047,0.0
49875.915742221885,0.1381941695172586,49875.915742221885,43.141217779978405,141093224806.6421,0.1381941695172586,27.364136357145327,59201.376814657204,503392.2271444093,3161963477965.0146,0.0
49882.477260627194,0.2707850098413096,49882.477260627194,40.49462362468849,141012089826.05838,0.2707850098413096,27.968088291501857,59444.14179640253,503002.5912711021,3159989567378.4243,0.0
49894.33966887139,0.34346540022462846,49894.33966887139,39.938491442926626,140961969462.5854,0.34346540022462846,26.112953689615644,52828.139642259564,444380.7377507945,3158717228607.1084,0.0
49880.109221111816,0.28538848894969643,49880.109221111816,41.16985139995784,140817043566.48004,0.28538848894969643,26.139253048477862,52384.844405551456,439628.4255924284,3155256857497.953,0.0
38315.50356863513,217.88024881728848,38315.50356863513,20894.9194508522,98542060797.83887,217.88024881728848,2221.157060740552,265799319.18275166,5234409932.88869,2197174939708.5588,0.0
14961.907344941272,0.30974727353216996,14961.907344941272,33.447737947111136,14060689946.595602,0.30974727353216996,22.635267547770734,35081.54855317399,278350.2747425,284410151647.59827,0.0
14943.065496098607,-0.13290953864073307,14943.065496098607,34.08012692350172,14036380158.832714,-0.13290953864073307,23.736698673753367,37503.735031978365,299708.7976166048,283898864629.1356,0.0
14935.779451349164,0.3602697975246002,14935.779451349164,33.53578432304627,14024581370.013596,0.3602697975246002,23.65493445371375,38105.19753835698,306442.7787531643,283649720599.65845,0.0
14935.505671675157,0.313461471109799,14935.505671675157,34.54318008524614,14025235805.542576,0.313461471109799,23.256109481244522,37301.34860604521,297677.2943351909,283668444721.7637,0.0
14946.244104957292,0.62698334192415,14946.244104957292,32.35463807741546,14044485564.374977,0.62698334192415,24.45974229681707,41131.018216189885,331803.84219169937,284077948792.90344,0.0
14966.970687495486,0.5528825486833608,14966.970687495486,35.51437333498799,14074625214.882206,0.5528825486833608,25.140391899101083,43617.84213565874,352709.95286656043,284720451413.80347,0.0
14965.225458391184,0.4080861077075337,14965.225458391184,30.202328416253327,14073096294.100773,0.4080861077075337,25.93813739532789,46232.79746906101,374605.35119875707,284693640865.41785,0.0
14974.185602784846,0.05251301077362003,14974.185602784846,30.41396300118926,14085728637.688965,0.05251301077362003,26.848230598550025,48453.59295347228,395535.2618770109,284959767019.06335,0.0
14955.191573042728,0.6331203314277276,14955.191573042728,30.684327734552863,14063232104.463634,0.6331203314277276,25.680745948772188,45303.48032434256,367327.17427700525,284492957704.1503,0.0
14942.366807513205,0.3214814029432662,14942.366807513205,30.925829995974183,14050821750.650074,0.3214814029432662,25.453332488229226,45117.17174289611,365858.5116943548,284232602227.90576,0.0
14929.36268614525,-0.3811430876716864,14929.36268614525,32.390658722029706,14041147093.839075,-0.3811430876716864,24.142015387299782,40751.56889913657,328199.75279022707,284037393804.88806,0.0
14907.82310107637,0.11749439258031838,14907.82310107637,32.065661180382975,14007541042.418564,0.11749439258031838,23.481208989708485,38301.08558087207,307799.8262747517,283329651281.05304,0.0
14923.449825523328,-0.027437453183688704,14923.449825523328,30.624819904040606,14026518574.467031,-0.027437453183688704,24.39522305660732,40621.220781438285,327239.03718401695,283732275131.44324,0.0
14917.963242837497,0.8135266951547908,14917.963242837497,31.140015925994916,14019107577.574574,0.8135266951547908,24.826791068585862,42936.6980739276,348620.6321215705,283565732209.0112,0.0
14921.414397051767,0.7203702855750534,14921.414397051767,38.542178391317954,14028457474.466824,0.7203702855750534,27.26863319497155,49613.25488712324,404798.0661821316,283768071832.5912,0.0
14941.043489688192,-0.06107715400235417,14941.043489688192,32.95327597345841,14058675731.242737,-0.06107715400235417,26.647968129963736,48432.33616196235,395918.66053766955,284419021636.1918,0.0
14867.640837057856,0.3074710644030383,14867.640837057856,38.467396663734874,13971626611.676937,0.3074710644030383,27.210270454510113,50803.99792165405,417650.6304984082,282593484132.9147,0.0
14971.355352876044,2.525773875301754,14971.355352876044,271.53474777628185,13981059141.085773,2.525773875301754,42.078718915977134,87260.58108478281,849329.765655094,282646874657.7102,0.0
15176.108210168759,0.3900049949818182,15176.108210168759,34.60389337185621,13999768460.89962,0.3900049949818182,23.914045951628182,38803.83678399789,309879.5570360953,282761088980.1874,0.0
15193.836107675941,0.08292169637792764,15193.836107675941,35.323850968379446,14028478475.41822,0.08292169637792764,23.600144417296413,37832.47606767605,301419.4603888125,283376378422.50256,0.0
